team1_wins,team1_encoded,team2_encoded,team1_won_toss,toss_field,toss_decision_encoded,is_playoff,is_super_over,team1_win_rate,team2_win_rate,win_rate_diff,venue_match_count
Team2_Wins,9,1,0,1,1,0,0,0.552,0.582,-0.03,29
Team1_Wins,3,11,0,1,1,0,1,0.46,0.455,0.005,46
Team1_Wins,14,15,0,1,1,0,0,0.488,0.484,0.004,46
Team1_Wins,12,1,0,1,1,0,0,0.511,0.582,-0.071,28
Team1_Wins,9,7,0,1,1,0,0,0.552,0.522,0.03,29
Team1_Wins,11,14,0,1,1,0,0,0.455,0.488,-0.033,46
Team1_Wins,3,1,0,1,1,0,0,0.46,0.582,-0.122,46
Team2_Wins,15,7,1,0,0,0,0,0.484,0.522,-0.038,29
Team2_Wins,11,12,0,1,1,0,0,0.455,0.511,-0.056,28
Team1_Wins,14,9,0,1,1,0,1,0.488,0.552,-0.064,46
Team1_Wins,15,3,0,1,1,0,0,0.484,0.46,0.024,29
Team1_Wins,7,12,0,1,1,0,0,0.522,0.511,0.011,46
Team1_Wins,9,11,0,1,1,0,0,0.552,0.455,0.097,29
Team1_Wins,15,1,1,0,0,0,0,0.484,0.582,-0.098,46
Team2_Wins,12,14,1,0,0,0,0,0.511,0.488,0.023,29
Team1_Wins,3,7,0,1,1,0,0,0.46,0.522,-0.062,28
Team2_Wins,11,1,1,0,0,0,0,0.455,0.582,-0.127,46
Team1_Wins,9,15,1,0,0,0,0,0.552,0.484,0.068,28
Team1_Wins,3,14,0,1,1,0,0,0.46,0.488,-0.028,46
Team1_Wins,9,12,1,0,0,0,0,0.552,0.511,0.041,29
Team1_Wins,7,1,1,0,0,0,0,0.522,0.582,-0.06,29
Team1_Wins,15,11,1,0,0,0,0,0.484,0.455,0.029,46
Team1_Wins,3,12,0,1,1,0,0,0.46,0.511,-0.051,28
Team1_Wins,7,11,1,0,0,0,0,0.522,0.455,0.067,29
Team1_Wins,14,1,1,0,0,0,0,0.488,0.582,-0.094,46
Team2_Wins,15,12,1,0,0,0,0,0.484,0.511,-0.027,46
Team2_Wins,3,9,1,0,0,0,0,0.46,0.552,-0.092,29
Team1_Wins,14,7,1,0,0,0,0,0.488,0.522,-0.034,28
Team1_Wins,1,15,1,0,0,0,0,0.582,0.484,0.098,46
Team1_Wins,3,12,1,0,0,0,0,0.46,0.511,-0.051,46
Team2_Wins,14,11,1,0,0,0,0,0.488,0.455,0.033,28
Team2_Wins,7,9,1,0,0,0,0,0.522,0.552,-0.03,29
Team2_Wins,1,3,1,0,0,0,0,0.582,0.46,0.122,28
Team2_Wins,12,14,1,0,0,0,0,0.511,0.488,0.023,46
Team1_Wins,7,15,0,1,1,0,1,0.522,0.484,0.038,29
Team2_Wins,9,11,1,0,0,0,1,0.552,0.455,0.097,46
Team2_Wins,1,12,1,0,0,0,0,0.582,0.511,0.071,29
Team2_Wins,3,11,1,0,0,0,0,0.46,0.455,0.005,46
Team2_Wins,7,14,1,0,0,0,0,0.522,0.488,0.034,29
Team2_Wins,12,15,0,1,1,0,0,0.511,0.484,0.027,46
Team2_Wins,1,9,0,1,1,0,0,0.582,0.552,0.03,28
Team1_Wins,7,3,0,1,1,0,0,0.522,0.46,0.062,29
Team1_Wins,11,15,0,1,1,0,0,0.455,0.484,-0.029,46
Team2_Wins,9,12,1,0,0,0,0,0.552,0.511,0.041,29
Team2_Wins,14,1,1,0,0,0,0,0.488,0.582,-0.094,46
Team2_Wins,7,11,0,1,1,0,0,0.522,0.455,0.067,28
Team1_Wins,15,3,0,1,1,0,0,0.484,0.46,0.024,46
Team2_Wins,14,9,0,1,1,0,0,0.488,0.552,-0.064,29
Team2_Wins,7,1,0,1,1,0,0,0.522,0.582,-0.06,46
Team2_Wins,11,12,0,1,1,0,0,0.455,0.511,-0.056,29
Team2_Wins,14,15,0,1,1,0,0,0.488,0.484,0.004,28
Team2_Wins,3,9,0,1,1,0,0,0.46,0.552,-0.092,46
Team2_Wins,11,1,0,1,1,0,0,0.455,0.582,-0.127,29
Team1_Wins,7,12,0,1,1,0,0,0.522,0.511,0.011,46
Team2_Wins,14,3,0,1,1,0,0,0.488,0.46,0.028,29
Team2_Wins,9,15,0,1,1,0,0,0.552,0.484,0.068,28
Team1_Wins,9,3,0,1,1,1,0,0.552,0.46,0.092,46
Team2_Wins,14,15,0,1,1,1,0,0.488,0.484,0.004,29
Team1_Wins,3,15,1,0,0,1,0,0.46,0.484,-0.024,29
Team2_Wins,3,9,1,0,0,1,0,0.46,0.552,-0.092,46
Team2_Wins,9,14,0,1,1,0,0,0.552,0.488,0.064,28
Team2_Wins,1,3,0,1,1,0,0,0.582,0.46,0.122,45
Team1_Wins,7,15,0,1,1,0,0,0.522,0.484,0.038,28
Team1_Wins,11,12,0,1,1,0,0,0.455,0.511,-0.056,45
Team1_Wins,9,7,0,1,1,0,0,0.552,0.522,0.03,28
Team1_Wins,14,15,0,1,1,0,0,0.488,0.484,0.004,28
Team2_Wins,3,12,0,1,1,0,0,0.46,0.511,-0.051,45
Team2_Wins,11,1,0,1,1,0,0,0.455,0.582,-0.127,45
Team1_Wins,9,15,1,0,0,0,0,0.552,0.484,0.068,28
Team1_Wins,14,7,1,0,0,0,0,0.488,0.522,-0.034,28
Team2_Wins,11,3,0,1,1,0,0,0.455,0.46,-0.005,45
Team1_Wins,1,12,0,1,1,0,0,0.582,0.511,0.071,45
Team2_Wins,9,3,1,0,0,0,0,0.552,0.46,0.092,28
Team2_Wins,11,15,1,0,0,0,0,0.455,0.484,-0.029,28
Team1_Wins,1,7,0,1,1,0,0,0.582,0.522,0.06,45
Team2_Wins,12,14,0,1,1,0,0,0.511,0.488,0.023,45
Team2_Wins,9,11,0,1,1,0,0,0.552,0.455,0.097,28
Team2_Wins,7,12,0,1,1,0,0,0.522,0.511,0.011,45
Team1_Wins,1,14,1,0,0,0,0,0.582,0.488,0.094,45
Team1_Wins,3,15,1,0,0,0,1,0.46,0.484,-0.024,28
Team2_Wins,11,7,0,1,1,0,0,0.455,0.522,-0.067,24
Team1_Wins,14,3,0,1,1,0,0,0.488,0.46,0.028,24
Team2_Wins,15,1,1,0,0,0,0,0.484,0.582,-0.098,16
Team2_Wins,12,9,0,1,1,0,0,0.511,0.552,-0.041,16
Team2_Wins,7,3,0,1,1,0,0,0.522,0.46,0.062,24
Team1_Wins,11,14,0,1,1,0,0,0.455,0.488,-0.033,24
Team2_Wins,1,9,0,1,1,0,0,0.582,0.552,0.03,16
Team1_Wins,12,15,0,1,1,0,0,0.511,0.484,0.027,16
Team2_Wins,11,3,0,1,1,0,0,0.455,0.46,-0.005,24
Team1_Wins,1,9,1,0,0,0,0,0.582,0.552,0.03,46
Team2_Wins,14,7,1,0,0,0,0,0.488,0.522,-0.034,8
Team1_Wins,12,11,0,1,1,0,0,0.511,0.455,0.056,46
Team2_Wins,15,3,1,0,0,0,0,0.484,0.46,0.024,46
Team2_Wins,9,7,0,1,1,0,0,0.552,0.522,0.03,8
Team2_Wins,14,1,0,1,1,0,0,0.488,0.582,-0.094,28
Team1_Wins,3,12,0,1,1,0,0,0.46,0.511,-0.051,8
Team1_Wins,11,15,0,1,1,0,0,0.455,0.484,-0.029,28
Team2_Wins,7,1,1,0,0,0,0,0.522,0.582,-0.06,8
Team1_Wins,14,9,0,1,1,0,0,0.488,0.552,-0.064,46
Team2_Wins,12,15,1,0,0,0,0,0.511,0.484,0.027,46
Team2_Wins,3,7,0,1,1,0,0,0.46,0.522,-0.062,28
Team2_Wins,11,9,0,1,1,0,0,0.455,0.552,-0.097,8
Team2_Wins,12,14,0,1,1,0,0,0.511,0.488,0.023,46
Team2_Wins,15,1,0,1,1,0,0,0.484,0.582,-0.098,28
Team2_Wins,7,11,0,1,1,0,0,0.522,0.455,0.067,46
Team2_Wins,1,12,0,1,1,0,0,0.582,0.511,0.071,8
Team2_Wins,9,3,0,1,1,0,0,0.552,0.46,0.092,28
Team1_Wins,14,11,1,0,0,0,0,0.488,0.455,0.033,28
Team2_Wins,15,7,1,0,0,0,0,0.484,0.522,-0.038,46
Team2_Wins,1,3,0,1,1,0,0,0.582,0.46,0.122,46
Team2_Wins,12,9,0,1,1,0,0,0.511,0.552,-0.041,28
Team1_Wins,15,14,0,1,1,0,0,0.484,0.488,-0.004,8
Team2_Wins,1,11,0,1,1,0,0,0.582,0.455,0.127,46
Team1_Wins,7,12,0,1,1,0,0,0.522,0.511,0.011,28
Team1_Wins,9,15,1,0,0,0,0,0.552,0.484,0.068,8
Team2_Wins,3,14,0,1,1,0,0,0.46,0.488,-0.028,46
Team2_Wins,3,1,0,1,1,1,0,0.46,0.582,-0.122,46
Team2_Wins,14,7,1,0,0,1,0,0.488,0.522,-0.034,28
Team2_Wins,3,7,0,1,1,1,0,0.46,0.522,-0.062,28
Team1_Wins,1,7,0,1,1,1,0,0.582,0.522,0.06,46
Team2_Wins,1,7,0,1,1,0,0,0.582,0.522,0.06,45
Team2_Wins,9,3,0,1,1,0,0,0.552,0.46,0.092,17
Team2_Wins,14,11,0,1,1,0,0,0.488,0.455,0.033,20
Team2_Wins,8,5,0,1,1,0,0,0.558,0.622,-0.064,45
Team1_Wins,12,15,0,1,1,0,0,0.511,0.484,0.027,13
Team2_Wins,7,14,0,1,1,0,0,0.522,0.488,0.034,20
Team2_Wins,1,8,0,1,1,0,0,0.582,0.558,0.024,17
Team2_Wins,11,7,0,1,1,0,0,0.455,0.522,-0.067,45
Team1_Wins,12,9,0,1,1,0,0,0.511,0.552,-0.041,20
Team1_Wins,5,3,0,1,1,0,0,0.622,0.46,0.162,13
Team1_Wins,11,1,0,1,1,0,0,0.455,0.582,-0.127,17
Team1_Wins,8,15,0,1,1,0,0,0.558,0.484,0.074,20
Team2_Wins,12,14,0,1,1,0,0,0.511,0.488,0.023,45
Team2_Wins,9,7,0,1,1,0,0,0.552,0.522,0.03,13
Team2_Wins,3,8,0,1,1,0,0,0.46,0.558,-0.098,20
Team2_Wins,11,5,0,1,1,0,0,0.455,0.622,-0.167,17
Team2_Wins,1,15,0,1,1,0,0,0.582,0.484,0.098,20
Team2_Wins,9,14,0,1,1,0,0,0.552,0.488,0.064,13
Team1_Wins,3,7,0,1,1,0,0,0.46,0.522,-0.062,17
Team1_Wins,12,8,0,1,1,0,0,0.511,0.558,-0.047,45
Team2_Wins,5,15,0,1,1,0,0,0.622,0.484,0.138,20
Team1_Wins,1,14,0,1,1,0,0,0.582,0.488,0.094,20
Team1_Wins,11,9,0,1,1,0,0,0.455,0.552,-0.097,13
Team1_Wins,5,12,0,1,1,0,0,0.622,0.511,0.111,20
Team2_Wins,7,15,0,1,1,0,0,0.522,0.484,0.038,17
Team1_Wins,8,9,0,1,1,0,0,0.558,0.552,0.006,17
Team1_Wins,14,3,0,1,1,0,0,0.488,0.46,0.028,45
Team2_Wins,11,15,0,1,1,0,0,0.455,0.484,-0.029,20
Team2_Wins,1,5,0,1,1,0,0,0.582,0.622,-0.04,13
Team1_Wins,12,7,0,1,1,0,0,0.511,0.522,-0.011,17
Team1_Wins,14,8,0,1,1,0,0,0.488,0.558,-0.07,20
Team2_Wins,11,3,0,1,1,0,0,0.455,0.46,-0.005,17
Team2_Wins,9,1,0,1,1,0,0,0.552,0.582,-0.03,20
Team1_Wins,12,3,0,1,1,0,0,0.511,0.46,0.051,45
Team1_Wins,5,7,1,0,0,0,0,0.622,0.522,0.1,20
Team2_Wins,14,15,0,1,1,0,0,0.488,0.484,0.004,17
Team1_Wins,8,9,0,1,1,0,0,0.558,0.552,0.006,45
Team1_Wins,11,1,0,1,1,0,0,0.455,0.582,-0.127,45
Team1_Wins,12,14,0,1,1,0,0,0.511,0.488,0.023,13
Team2_Wins,15,5,0,1,1,0,0,0.484,0.622,-0.138,45
Team2_Wins,7,3,0,1,1,0,0,0.522,0.46,0.062,45
Team1_Wins,8,11,0,1,1,0,0,0.558,0.455,0.103,13
Team2_Wins,14,5,1,0,0,0,0,0.488,0.622,-0.134,17
Team2_Wins,12,9,0,1,1,0,0,0.511,0.552,-0.041,20
Team1_Wins,8,3,1,0,0,0,0,0.558,0.46,0.098,45
Team1_Wins,1,15,0,1,1,0,0,0.582,0.484,0.098,13
Team2_Wins,12,7,0,1,1,0,0,0.511,0.522,-0.011,45
Team2_Wins,5,11,1,0,0,0,0,0.622,0.455,0.167,20
Team1_Wins,14,1,0,1,1,0,0,0.488,0.582,-0.094,13
Team1_Wins,3,15,0,1,1,0,0,0.46,0.484,-0.024,17
Team1_Wins,9,5,0,1,1,0,0,0.552,0.622,-0.07,17
Team2_Wins,11,12,1,0,0,0,0,0.455,0.511,-0.056,45
Team1_Wins,8,7,0,1,1,0,0,0.558,0.522,0.036,13
Team1_Wins,14,15,1,0,0,0,0,0.488,0.484,0.004,45
Team1_Wins,1,3,0,1,1,0,0,0.582,0.46,0.122,20
Team1_Wins,7,9,0,1,1,0,0,0.522,0.552,-0.03,20
Team1_Wins,5,8,1,0,0,0,0,0.622,0.558,0.064,13
Team2_Wins,12,3,0,1,1,0,0,0.511,0.46,0.051,20
Team2_Wins,1,9,0,1,1,0,0,0.582,0.552,0.03,45
Team1_Wins,11,14,0,1,1,0,0,0.455,0.488,-0.033,17
Team1_Wins,7,15,1,0,0,0,0,0.522,0.484,0.038,13
Team2_Wins,1,5,1,0,0,0,0,0.582,0.622,-0.04,45
Team1_Wins,12,8,1,0,0,0,0,0.511,0.558,-0.047,17
Team1_Wins,3,11,0,1,1,0,0,0.46,0.455,0.005,20
Team1_Wins,15,9,0,1,1,0,0,0.484,0.552,-0.068,45
Team1_Wins,8,7,1,0,0,0,0,0.558,0.522,0.036,20
Team2_Wins,5,14,1,0,0,0,0,0.622,0.488,0.134,45
Team2_Wins,1,12,1,0,0,0,0,0.582,0.511,0.071,17
Team2_Wins,3,9,0,1,1,0,0,0.46,0.552,-0.092,45
Team2_Wins,15,11,1,0,0,0,0,0.484,0.455,0.029,45
Team2_Wins,12,5,0,1,1,1,0,0.511,0.622,-0.111,16
Team1_Wins,14,8,0,1,1,1,0,0.488,0.558,-0.07,16
Team2_Wins,14,12,0,1,1,1,0,0.488,0.511,-0.023,24
Team2_Wins,12,5,1,0,0,1,0,0.511,0.622,-0.111,24
Team2_Wins,1,5,0,1,1,0,0,0.582,0.622,-0.04,24
Team1_Wins,11,7,0,1,1,0,0,0.455,0.522,-0.067,5
Team1_Wins,8,3,0,1,1,0,0,0.558,0.46,0.098,13
Team1_Wins,12,15,0,1,1,0,0,0.511,0.484,0.027,13
Team2_Wins,9,14,0,1,1,0,0,0.552,0.488,0.064,14
Team1_Wins,1,8,0,1,1,0,0,0.582,0.558,0.024,28
Team2_Wins,3,5,0,1,1,0,0,0.46,0.622,-0.162,16
Team1_Wins,11,12,0,1,1,0,0,0.455,0.511,-0.056,3
Team1_Wins,7,14,0,1,1,0,0,0.522,0.488,0.034,16
Team2_Wins,15,8,1,0,0,0,0,0.484,0.558,-0.074,13
Team1_Wins,12,3,0,1,1,0,0,0.511,0.46,0.051,3
Team2_Wins,9,1,0,1,1,0,0,0.552,0.582,-0.03,45
Team2_Wins,5,7,1,0,0,0,0,0.622,0.522,0.1,24
Team2_Wins,11,15,0,1,1,0,0,0.455,0.484,-0.029,13
Team2_Wins,14,8,0,1,1,0,0,0.488,0.558,-0.07,14
Team2_Wins,3,9,0,1,1,0,0,0.46,0.552,-0.092,16
Team1_Wins,12,1,0,1,1,0,0,0.511,0.582,-0.071,28
Team2_Wins,11,5,0,1,1,0,0,0.455,0.622,-0.167,5
Team1_Wins,15,7,0,1,1,0,0,0.484,0.522,-0.038,16
Team1_Wins,14,3,0,1,1,0,0,0.488,0.46,0.028,14
Team2_Wins,8,11,0,1,1,0,0,0.558,0.455,0.103,13
Team2_Wins,7,9,0,1,1,0,0,0.522,0.552,-0.03,45
Team2_Wins,5,12,0,1,1,0,0,0.622,0.511,0.111,24
Team1_Wins,1,14,0,1,1,0,0,0.582,0.488,0.094,14
Team1_Wins,9,15,0,1,1,0,0,0.552,0.484,0.068,13
Team1_Wins,8,12,0,1,1,0,0,0.558,0.511,0.047,10
Team1_Wins,14,11,0,1,1,0,0,0.488,0.455,0.033,5
Team2_Wins,7,3,0,1,1,0,0,0.522,0.46,0.062,16
Team2_Wins,15,1,0,1,1,0,0,0.484,0.582,-0.098,28
Team1_Wins,5,8,1,0,0,0,0,0.622,0.558,0.064,13
Team1_Wins,11,9,0,1,1,0,0,0.455,0.552,-0.097,45
Team1_Wins,14,12,0,1,1,0,0,0.488,0.511,-0.023,14
Team1_Wins,1,7,0,1,1,0,0,0.582,0.522,0.06,16
Team1_Wins,3,15,1,0,0,0,0,0.46,0.484,-0.024,13
Team1_Wins,5,9,0,1,1,0,0,0.622,0.552,0.07,24
Team1_Wins,7,14,0,1,1,0,0,0.522,0.488,0.034,14
Team1_Wins,12,1,1,0,0,0,0,0.511,0.582,-0.071,10
Team1_Wins,8,11,0,1,1,0,0,0.558,0.455,0.103,5
Team2_Wins,7,5,0,1,1,0,0,0.522,0.622,-0.1,16
Team1_Wins,15,3,1,0,0,0,0,0.484,0.46,0.024,16
Team2_Wins,1,11,1,0,0,0,0,0.582,0.455,0.127,28
Team2_Wins,12,9,1,0,0,0,0,0.511,0.552,-0.041,45
Team1_Wins,14,8,1,0,0,0,0,0.488,0.558,-0.07,13
Team1_Wins,3,5,1,0,0,0,0,0.46,0.622,-0.162,24
Team2_Wins,11,9,0,1,1,0,0,0.455,0.552,-0.097,5
Team1_Wins,7,15,1,0,0,0,0,0.522,0.484,0.038,13
Team2_Wins,12,5,1,0,0,0,0,0.511,0.622,-0.111,10
Team2_Wins,9,1,0,1,1,0,0,0.552,0.582,-0.03,28
Team2_Wins,14,3,1,0,0,0,0,0.488,0.46,0.028,16
Team1_Wins,5,8,0,1,1,0,0,0.622,0.558,0.064,24
Team2_Wins,12,15,1,0,0,0,0,0.511,0.484,0.027,10
Team2_Wins,11,7,1,0,0,0,0,0.455,0.522,-0.067,16
Team2_Wins,14,9,0,1,1,0,0,0.488,0.552,-0.064,45
Team1_Wins,1,3,1,0,0,0,0,0.582,0.46,0.122,28
Team2_Wins,7,12,0,1,1,0,0,0.522,0.511,0.011,16
Team1_Wins,9,5,0,1,1,0,0,0.552,0.622,-0.07,45
Team2_Wins,15,8,1,0,0,0,0,0.484,0.558,-0.074,13
Team1_Wins,11,3,0,1,1,0,0,0.455,0.46,-0.005,16
Team1_Wins,14,12,1,0,0,0,0,0.488,0.511,-0.023,10
Team2_Wins,1,7,1,0,0,0,0,0.582,0.522,0.06,28
Team1_Wins,5,15,0,1,1,0,0,0.622,0.484,0.138,24
Team1_Wins,8,9,0,1,1,0,0,0.558,0.552,0.006,13
Team1_Wins,3,11,0,1,1,0,0,0.46,0.455,0.005,4
Team2_Wins,15,14,0,1,1,0,0,0.484,0.488,-0.004,13
Team2_Wins,11,12,0,1,1,0,0,0.455,0.511,-0.056,4
Team1_Wins,1,3,1,0,0,0,0,0.582,0.46,0.122,16
Team1_Wins,8,7,0,1,1,0,0,0.558,0.522,0.036,16
Team2_Wins,15,9,0,1,1,0,0,0.484,0.552,-0.068,45
Team2_Wins,14,5,0,1,1,0,0,0.488,0.622,-0.134,14
Team1_Wins,1,5,0,1,1,1,0,0.582,0.622,-0.04,28
Team1_Wins,9,8,1,0,0,1,0,0.552,0.558,-0.006,28
Team1_Wins,5,9,0,1,1,1,0,0.622,0.552,0.07,24
Team2_Wins,5,1,0,1,1,1,0,0.622,0.582,0.04,24
Team2_Wins,14,1,1,0,0,0,0,0.488,0.582,-0.094,28
Team2_Wins,3,11,0,1,1,0,0,0.46,0.455,0.005,5
Team1_Wins,7,15,0,1,1,0,0,0.522,0.484,0.038,16
Team1_Wins,12,8,1,0,0,0,0,0.511,0.558,-0.047,10
Team1_Wins,5,9,0,1,1,0,0,0.622,0.552,0.07,24
Team2_Wins,11,14,0,1,1,0,0,0.455,0.488,-0.033,14
Team1_Wins,1,5,0,1,1,0,0,0.582,0.622,-0.04,28
Team1_Wins,15,9,0,1,1,0,0,0.484,0.552,-0.068,13
Team1_Wins,12,3,0,1,1,0,0,0.511,0.46,0.051,10
Team2_Wins,14,7,0,1,1,0,0,0.488,0.522,-0.034,14
Team1_Wins,8,11,1,0,0,0,0,0.558,0.455,0.103,13
Team2_Wins,15,5,1,0,0,0,0,0.484,0.622,-0.138,24
Team1_Wins,3,1,1,0,0,0,0,0.46,0.582,-0.122,2
Team2_Wins,9,12,0,1,1,0,0,0.552,0.511,0.041,45
Team1_Wins,8,14,0,1,1,0,0,0.558,0.488,0.07,14
Team1_Wins,7,3,1,0,0,0,0,0.522,0.46,0.062,2
Team2_Wins,5,11,0,1,1,0,0,0.622,0.455,0.167,24
Team2_Wins,1,15,0,1,1,0,0,0.582,0.484,0.098,13
Team2_Wins,14,12,0,1,1,0,0,0.488,0.511,-0.023,10
Team1_Wins,9,3,0,1,1,0,0,0.552,0.46,0.092,45
Team1_Wins,8,5,1,0,0,0,0,0.558,0.622,-0.064,13
Team2_Wins,7,1,0,1,1,0,0,0.522,0.582,-0.06,28
Team1_Wins,15,11,0,1,1,0,0,0.484,0.455,0.029,5
Team2_Wins,12,5,0,1,1,0,0,0.511,0.622,-0.111,10
Team2_Wins,14,9,0,1,1,0,0,0.488,0.552,-0.064,45
Team2_Wins,8,3,1,0,0,0,0,0.558,0.46,0.098,13
Team2_Wins,11,12,0,1,1,0,0,0.455,0.511,-0.056,5
Team2_Wins,8,7,0,1,1,0,0,0.558,0.522,0.036,16
Team1_Wins,1,9,0,1,1,0,0,0.582,0.552,0.03,45
Team1_Wins,15,14,0,1,1,0,0,0.484,0.488,-0.004,14
Team2_Wins,7,12,0,1,1,0,0,0.522,0.511,0.011,16
Team2_Wins,5,3,0,1,1,0,0,0.622,0.46,0.162,24
Team1_Wins,9,11,0,1,1,0,0,0.552,0.455,0.097,5
Team2_Wins,1,8,0,1,1,0,0,0.582,0.558,0.024,13
Team1_Wins,15,3,0,1,1,0,0,0.484,0.46,0.024,16
Team1_Wins,7,14,0,1,1,0,0,0.522,0.488,0.034,16
Team2_Wins,11,5,1,0,0,0,0,0.455,0.622,-0.167,5
Team2_Wins,9,12,1,0,0,0,0,0.552,0.511,0.041,10
Team2_Wins,1,8,0,1,1,0,0,0.582,0.558,0.024,28
Team1_Wins,3,5,0,1,1,0,0,0.46,0.622,-0.162,16
Team1_Wins,14,15,1,0,0,0,0,0.488,0.484,0.004,13
Team2_Wins,7,11,0,1,1,0,0,0.522,0.455,0.067,16
Team1_Wins,3,9,0,1,1,0,0,0.46,0.552,-0.092,16
Team2_Wins,8,12,0,1,1,0,0,0.558,0.511,0.047,13
Team2_Wins,5,14,0,1,1,0,0,0.622,0.488,0.134,24
Team1_Wins,1,15,0,1,1,0,0,0.582,0.484,0.098,28
Team2_Wins,3,7,1,0,0,0,0,0.46,0.522,-0.062,16
Team2_Wins,9,8,0,1,1,0,0,0.552,0.558,-0.006,13
Team2_Wins,1,11,0,1,1,0,0,0.582,0.455,0.127,28
Team1_Wins,15,12,1,0,0,0,0,0.484,0.511,-0.027,13
Team1_Wins,7,9,0,1,1,0,0,0.522,0.552,-0.03,45
Team2_Wins,5,14,0,1,1,0,0,0.622,0.488,0.134,14
Team1_Wins,1,11,0,1,1,0,0,0.582,0.455,0.127,4
Team1_Wins,7,8,0,1,1,0,0,0.522,0.558,-0.036,13
Team2_Wins,15,9,0,1,1,0,0,0.484,0.552,-0.068,45
Team1_Wins,3,12,0,1,1,0,0,0.46,0.511,-0.051,16
Team2_Wins,8,15,1,0,0,0,0,0.558,0.484,0.074,13
Team1_Wins,14,11,0,1,1,0,0,0.488,0.455,0.033,4
Team1_Wins,5,1,0,1,1,0,0,0.622,0.582,0.04,24
Team1_Wins,7,9,0,1,1,0,0,0.522,0.552,-0.03,16
Team2_Wins,12,1,1,0,0,0,0,0.511,0.582,-0.071,28
Team1_Wins,14,3,0,1,1,0,0,0.488,0.46,0.028,14
Team1_Wins,3,8,0,1,1,0,0,0.46,0.558,-0.098,16
Team2_Wins,12,11,1,0,0,0,0,0.511,0.455,0.056,3
Team1_Wins,8,9,0,1,1,0,0,0.558,0.552,0.006,45
Team1_Wins,14,1,0,1,1,0,0,0.488,0.582,-0.094,14
Team2_Wins,11,15,1,0,0,0,0,0.455,0.484,-0.029,13
Team2_Wins,15,7,1,0,0,1,0,0.484,0.522,-0.038,24
Team2_Wins,14,12,0,1,1,1,0,0.488,0.511,-0.023,24
Team1_Wins,15,12,0,1,1,1,0,0.484,0.511,-0.027,28
Team2_Wins,15,7,1,0,0,1,0,0.484,0.522,-0.038,28
